-16 6 0 6 64 -48
-16 7 0 5 58 -56
-16 8 0 4 52 -64
-16 9 0 3 46 -72
-16 10 0 2 40 -80
-16 11 0 1 34 -88
-16 12 0 0 28 -96
-15 -2 -1 14 104 22
-15 -1 -1 13 98 14
-15 0 -1 12 92 6
-15 1 -1 11 86 -2
-15 2 -1 10 80 -10
-15 3 -1 9 74 -18
-15 4 -1 8 68 -26
-15 5 -1 7 62 -34
-15 6 -1 6 56 -42
-15 7 -1 5 50 -50
-15 8 -1 4 44 -58
-15 9 -1 3 38 -66
-15 10 -1 2 32 -74
-15 11 -1 1 26 -82
-15 12 -1 0 20 -90
-14 -2 -2 14 96 28
-14 -1 -2 13 90 20
-14 0 -2 12 84 12
-14 1 -2 11 78 4
-14 2 -2 10 72 -4
-14 3 -2 9 66 -12
-14 4 -2 8 60 -20
-14 5 -2 7 54 -28
-14 6 -2 6 48 -36
-14 7 -2 5 42 -44
-14 8 -2 4 36 -52
-14 9 -2 3 30 -60
-14 10 -2 2 24 -68
-14 11 -2 1 18 -76
-14 12 -2 0 12 -84
-13 -2 -3 14 88 34
-13 -1 -3 13 82 26
-13 0 -3 12 76 18
-13 1 -3 11 70 10
-13 2 -3 10 64 2
-13 3 -3 9 58 -6
-13 4 -3 8 52 -14
-13 5 -3 7 46 -22
-13 6 -3 6 40 -30
-13 7 -3 5 34 -38
-13 8 -3 4 28 -46
-13 9 -3 3 22 -54
-13 10 -3 2 16 -62
-13 11 -3 1 10 -70
-13 12 -3 0 4 -78
-12 -2 -4 14 80 40
-12 -1 -4 13 74 32
-12 0 -4 12 68 24
-12 1 -4 11 62 16
-12 2 -4 10 56 8
-12 3 -4 9 50 0
-12 4 -4 8 44 -8
-12 5 -4 7 38 -16
-12 6 -4 6 32 -24
-12 7 -4 5 26 -32
-12 8 -4 4 20 -40
-12 9 -4 3 14 -48
-12 10 -4 2 8 -56
-12 11 -4 1 2 -64
-12 12 -4 0 -4 -72
-11 -2 -5 14 72 46
-11 -1 -5 13 66 38
-11 0 -5 12 60 30
-11 1 -5 11 54 22
-11 2 -5 10 48 14
-11 3 -5 9 42 6
-11 4 -5 8 36 -2
-11 5 -5 7 30 -10
-11 6 -5 6 24 -18
-11 7 -5 5 18 -26
-11 8 -5 4 12 -34
-11 9 -5 3 6 -42
-11 10 -5 2 0 -50
-11 11 -5 1 -6 -58
-11 12 -5 0 -12 -66
-10 -2 -6 14 64 52
-10 -1 -6 13 58 44
-10 0 -6 12 52 36
-10 1 -6 11 46 28
-10 2 -6 10 40 20
-10 3 -6 9 34 12
-10 4 -6 8 28 4
-10 5 -6 7 22 -4
-10 6 -6 6 16 -12
-10 7 -6 5 10 -20
-10 8 -6 4 4 -28
-10 9 -6 3 -2 -36
-10 10 -6 2 -8 -44
-10 11 -6 1 -14 -52
-10 12 -6 0 -20 -60
-9 -2 -7 14 56 58
-9 -1 -7 13 50 50
-9 0 -7 12 44 42
-9 1 -7 11 38 34
-9 2 -7 10 32 26
-9 3 -7 9 26 18
-9 4 -7 8 20 10
-9 5 -7 7 14 2
-9 6 -7 6 8 -6
-9 7 -7 5 2 -14
-9 8 -7 4 -4 -22
-9 9 -7 3 -10 -30
-9 10 -7 2 -16 -38
-9 11 -7 1 -22 -46
-9 12 -7 0 -28 -54
-8 -2 -8 14 48 64
-8 -1 -8 13 42 56
-8 0 -8 12 36 48
-8 1 -8 11 30 40
-8 2 -8 10 24 32
-8 3 -8 9 18 24
-8 4 -8 8 12 16
-8 5 -8 7 6 8
-8 6 -8 6 0 0
-8 7 -8 5 -6 -8
-8 8 -8 4 -12 -16
-8 9 -8 3 -18 -24
-8 10 -8 2 -24 -32
-8 11 -8 1 -30 -40
-8 12 -8 0 -36 -48
-7 -2 -9 14 40 70
-7 -1 -9 13 34 62
-7 0 -9 12 28 54
-7 1 -9 11 22 46
-7 2 -9 10 16 38
-7 3 -9 9 10 30
-7 4 -9 8 4 22
-7 5 -9 7 -2 14
-7 6 -9 6 -8 6
-7 7 -9 5 -14 -2
-7 8 -9 4 -20 -10
-7 9 -9 3 -26 -18
-7 10 -9 2 -32 -26
-7 11 -9 1 -38 -34
-7 12 -9 0 -44 -42
-6 -2 -10 14 32 76
-6 -1 -10 13 26 68
-6 0 -10 12 20 60
-6 1 -10 11 14 52
-6 2 -10 10 8 44
-6 3 -10 9 2 36
-6 4 -10 8 -4 28
-6 5 -10 7 -10 20
-6 6 -10 6 -16 12
-6 7 -10 5 -22 4
-6 8 -10 4 -28 -4
-6 9 -10 3 -34 -12
-6 10 -10 2 -40 -20
-6 11 -10 1 -46 -28
-6 12 -10 0 -52 -36
-5 -2 -11 14 24 82
-5 -1 -11 13 18 74
-5 0 -11 12 12 66
-5 1 -11 11 6 58
-5 2 -11 10 0 50
-5 3 -11 9 -6 42
-5 4 -11 8 -12 34
-5 5 -11 7 -18 26
-5 6 -11 6 -24 18
-5 7 -11 5 -30 10
-5 8 -11 4 -36 2
-5 9 -11 3 -42 -6
-5 10 -11 2 -48 -14
-5 11 -11 1 -54 -22
-5 12 -11 0 -60 -30
-4 -2 -12 14 16 88
-4 -1 -12 13 10 80
-4 0 -12 12 4 72
-4 1 -12 11 -2 64
-4 2 -12 10 -8 56
-4 3 -12 9 -14 48
-4 4 -12 8 -20 40
-4 5 -12 7 -26 32
-4 6 -12 6 -32 24
-4 7 -12 5 -38 16
-4 8 -12 4 -44 8
-4 9 -12 3 -50 0
-4 10 -12 2 -56 -8
-4 11 -12 1 -62 -16
-4 12 -12 0 -68 -24
-3 -2 -13 14 8 94
-3 -1 -13 13 2 86
-3 0 -13 12 -4 78
-3 1 -13 11 -10 70
-3 2 -13 10 -16 62
-3 3 -13 9 -22 54
-3 4 -13 8 -28 46
-3 5 -13 7 -34 38
-3 6 -13 6 -40 30
-3 7 -13 5 -46 22
-3 8 -13 4 -52 14
-3 9 -13 3 -58 6
-3 10 -13 2 -64 -2
-3 11 -13 1 -70 -10
-3 12 -13 0 -76 -18
-2 -2 -14 14 0 100
-2 -1 -14 13 -6 92
-2 0 -14 12 -12 84
-2 1 -14 11 -18 76
-2 2 -14 10 -24 68
-2 3 -14 9 -30 60
-2 4 -14 8 -36 52
-2 5 -14 7 -42 44
-2 6 -14 6 -48 36
-2 7 -14 5 -54 28
-2 8 -14 4 -60 20
-2 9 -14 3 -66 12
-2 10 -14 2 -72 4
-2 11 -14 1 -78 -4
-2 12 -14 0 -84 -12
-15 -16 1 0 -8 120
-15 -15 1 -1 0 113
-15 -14 1 -2 8 106
-15 -13 1 -3 16 99
-15 -12 1 -4 24 92
-15 -11 1 -5 32 85
-15 -10 1 -6 40 78
-15 -9 1 -7 48 71
-15 -8 1 -8 56 64
-15 -7 1 -9 64 57
-15 -6 1 -10 72 50
-15 -5 1 -11 80 43
-15 -4 1 -12 88 36
-15 -3 1 -13 96 29
-15 -2 1 -14 104 22
-14 -16 0 0 -15 112
-14 -15 0 -1 -7 105
-14 -14 0 -2 1 98
-14 -13 0 -3 9 91
-14 -12 0 -4 17 84
-14 -11 0 -5 25 77
-14 -10 0 -6 33 70
-14 -9 0 -7 41 63
-14 -8 0 -8 49 56
-14 -7 0 -9 57 49
-14 -6 0 -10 65 42
-14 -5 0 -11 73 35
-14 -4 0 -12 81 28
-14 -3 0 -13 89 21
-14 -2 0 -14 97 14
-13 -16 -1 0 -22 104
-13 -15 -1 -1 -14 97
-13 -14 -1 -2 -6 90
-13 -13 -1 -3 2 83
-13 -12 -1 -4 10 76
-13 -11 -1 -5 18 69
-13 -10 -1 -6 26 62
-13 -9 -1 -7 34 55
-13 -8 -1 -8 42 48
-13 -7 -1 -9 50 41
-13 -6 -1 -10 58 34
-13 -5 -1 -11 66 27
-13 -4 -1 -12 74 20
-13 -3 -1 -13 82 13
-13 -2 -1 -14 90 6
-12 -16 -2 0 -29 96
-12 -15 -2 -1 -21 89
-12 -14 -2 -2 -13 82
-12 -13 -2 -3 -5 75
-12 -12 -2 -4 3 68
-12 -11 -2 -5 11 61
-12 -10 -2 -6 19 54
-12 -9 -2 -7 27 47
-12 -8 -2 -8 35 40
-12 -7 -2 -9 43 33
-12 -6 -2 -10 51 26
-12 -5 -2 -11 59 19
-12 -4 -2 -12 67 12
-12 -3 -2 -13 75 5
-12 -2 -2 -14 83 -2
-11 -16 -3 0 -36 88
-11 -15 -3 -1 -28 81
-11 -14 -3 -2 -20 74
-11 -13 -3 -3 -12 67
-11 -12 -3 -4 -4 60
-11 -11 -3 -5 4 53
-11 -10 -3 -6 12 46
-11 -9 -3 -7 20 39
-11 -8 -3 -8 28 32
-11 -7 -3 -9 36 25
-11 -6 -3 -10 44 18
-11 -5 -3 -11 52 11
-11 -4 -3 -12 60 4
-11 -3 -3 -13 68 -3
-11 -2 -3 -14 76 -10
-10 -16 -4 0 -43 80
-10 -15 -4 -1 -35 73
-10 -14 -4 -2 -27 66
-10 -13 -4 -3 -19 59
-10 -12 -4 -4 -11 52
-10 -11 -4 -5 -3 45
-10 -10 -4 -6 5 38
-10 -9 -4 -7 13 31
-10 -8 -4 -8 21 24
-10 -7 -4 -9 29 17
-10 -6 -4 -10 37 10
-10 -5 -4 -11 45 3
-10 -4 -4 -12 53 -4
-10 -3 -4 -13 61 -11
-10 -2 -4 -14 69 -18
-9 -16 -5 0 -50 72
-9 -15 -5 -1 -42 65
-9 -14 -5 -2 -34 58
-9 -13 -5 -3 -26 51
-9 -12 -5 -4 -18 44
-9 -11 -5 -5 -10 37
-9 -10 -5 -6 -2 30
-9 -9 -5 -7 6 23
-9 -8 -5 -8 14 16
-9 -7 -5 -9 22 9
-9 -6 -5 -10 30 2
-9 -5 -5 -11 38 -5
-9 -4 -5 -12 46 -12
-9 -3 -5 -13 54 -19
-9 -2 -5 -14 62 -26
-8 -16 -6 0 -57 64
-8 -15 -6 -1 -49 57
-8 -14 -6 -2 -41 50
-8 -13 -6 -3 -33 43
-8 -12 -6 -4 -25 36
-8 -11 -6 -5 -17 29
-8 -10 -6 -6 -9 22
-8 -9 -6 -7 -1 15
-8 -8 -6 -8 7 8
-8 -7 -6 -9 15 1
-8 -6 -6 -10 23 -6
-8 -5 -6 -11 31 -13
-8 -4 -6 -12 39 -20
-8 -3 -6 -13 47 -27
-8 -2 -6 -14 55 -34
-7 -16 -7 0 -64 56
-7 -15 -7 -1 -56 49
-7 -14 -7 -2 -48 42
-7 -13 -7 -3 -40 35
-7 -12 -7 -4 -32 28
-7 -11 -7 -5 -24 21
-7 -10 -7 -6 -16 14
-7 -9 -7 -7 -8 7
-7 -8 -7 -8 0 0
-7 -7 -7 -9 8 -7
-7 -6 -7 -10 16 -14
-7 -5 -7 -11 24 -21
-7 -4 -7 -12 32 -28
-7 -3 -7 -13 40 -35
-7 -2 -7 -14 48 -42
-6 -16 -8 0 -71 48
-6 -15 -8 -1 -63 41
-6 -14 -8 -2 -55 34
-6 -13 -8 -3 -47 27
-6 -12 -8 -4 -39 20
-6 -11 -8 -5 -31 13
-6 -10 -8 -6 -23 6
-6 -9 -8 -7 -15 -1
-6 -8 -8 -8 -7 -8
-6 -7 -8 -9 1 -15
-6 -6 -8 -10 9 -22
-6 -5 -8 -11 17 -29
-6 -4 -8 -12 25 -36
-6 -3 -8 -13 33 -43
-6 -2 -8 -14 41 -50
-5 -16 -9 0 -78 40
-5 -15 -9 -1 -70 33
-5 -14 -9 -2 -62 26
-5 -13 -9 -3 -54 19
-5 -12 -9 -4 -46 12
-5 -11 -9 -5 -38 5
-5 -10 -9 -6 -30 -2
-5 -9 -9 -7 -22 -9
-5 -8 -9 -8 -14 -16
-5 -7 -9 -9 -6 -23
-5 -6 -9 -10 2 -30
-5 -5 -9 -11 10 -37
-5 -4 -9 -12 18 -44
-5 -3 -9 -13 26 -51
-5 -2 -9 -14 34 -58
-4 -16 -10 0 -85 32
-4 -15 -10 -1 -77 25
-4 -14 -10 -2 -69 18
-4 -13 -10 -3 -61 11
-4 -12 -10 -4 -53 4
-4 -11 -10 -5 -45 -3
-4 -10 -10 -6 -37 -10
-4 -9 -10 -7 -29 -17
-4 -8 -10 -8 -21 -24
-4 -7 -10 -9 -13 -31
-4 -6 -10 -10 -5 -38
-4 -5 -10 -11 3 -45
-4 -4 -10 -12 11 -52
-4 -3 -10 -13 19 -59
-4 -2 -10 -14 27 -66
-3 -16 -11 0 -92 24
-3 -15 -11 -1 -84 17
-3 -14 -11 -2 -76 10
-3 -13 -11 -3 -68 3
-3 -12 -11 -4 -60 -4
-3 -11 -11 -5 -52 -11
-3 -10 -11 -6 -44 -18
-3 -9 -11 -7 -36 -25
-3 -8 -11 -8 -28 -32
-3 -7 -11 -9 -20 -39
-3 -6 -11 -10 -12 -46
-3 -5 -11 -11 -4 -53
-3 -4 -11 -12 4 -60
-3 -3 -11 -13 12 -67
-3 -2 -11 -14 20 -74
-2 -16 -12 0 -99 16
-2 -15 -12 -1 -91 9
-2 -14 -12 -2 -83 2
-2 -13 -12 -3 -75 -5
-2 -12 -12 -4 -67 -12
-2 -11 -12 -5 -59 -19
-2 -10 -12 -6 -51 -26
-2 -9 -12 -7 -43 -33
-2 -8 -12 -8 -35 -40
-2 -7 -12 -9 -27 -47
-2 -6 -12 -10 -19 -54
-2 -5 -12 -11 -11 -61
-2 -4 -12 -12 -3 -68
-2 -3 -12 -13 5 -75
-2 -2 -12 -14 13 -82
-1 -16 -13 0 -106 8
-1 -15 -13 -1 -98 1
-1 -14 -13 -2 -90 -6
-1 -13 -13 -3 -82 -13
-1 -12 -13 -4 -74 -20
-1 -11 -13 -5 -66 -27
-1 -10 -13 -6 -58 -34
-1 -9 -13 -7 -50 -41
-1 -8 -13 -8 -42 -48
-1 -7 -13 -9 -34 -55
-1 -6 -13 -10 -26 -62
-1 -5 -13 -11 -18 -69
-1 -4 -13 -12 -10 -76
-1 -3 -13 -13 -2 -83
-1 -2 -13 -14 6 -90
-15 -15 1 1 0 112
-15 -14 1 0 7 105
-15 -13 1 -1 14 98
-15 -12 1 -2 21 91
-15 -11 1 -3 28 84
-15 -10 1 -4 35 77
-15 -9 1 -5 42 70
-15 -8 1 -6 49 63
-15 -7 1 -7 56 56
-15 -6 1 -8 63 49
-15 -5 1 -9 70 42
-15 -4 1 -10 77 35
-15 -3 1 -11 84 28
-15 -2 1 -12 91 21
-15 -1 1 -13 98 14
-14 -15 0 1 -7 105
-14 -14 0 0 0 98
-14 -13 0 -1 7 91
-14 -12 0 -2 14 84
-14 -11 0 -3 21 77
-14 -10 0 -4 28 70
-14 -9 0 -5 35 63
-14 -8 0 -6 42 56
-14 -7 0 -7 49 49
-14 -6 0 -8 56 42
-14 -5 0 -9 63 35
-14 -4 0 -10 70 28
-14 -3 0 -11 77 21
-14 -2 0 -12 84 14
-14 -1 0 -13 91 7
-13 -15 -1 1 -14 98
-13 -14 -1 0 -7 91
-13 -13 -1 -1 0 84
-13 -12 -1 -2 7 77
-13 -11 -1 -3 14 70
-13 -10 -1 -4 21 63
-13 -9 -1 -5 28 56
-13 -8 -1 -6 35 49
-13 -7 -1 -7 42 42
-13 -6 -1 -8 49 35
-13 -5 -1 -9 56 28
-13 -4 -1 -10 63 21
-13 -3 -1 -11 70 14
-13 -2 -1 -12 77 7
-13 -1 -1 -13 84 0
-12 -15 -2 1 -21 91
-12 -14 -2 0 -14 84
-12 -13 -2 -1 -7 77
-12 -12 -2 -2 0 70
-12 -11 -2 -3 7 63
-12 -10 -2 -4 14 56
-12 -9 -2 -5 21 49
-12 -8 -2 -6 28 42
-12 -7 -2 -7 35 35
-12 -6 -2 -8 42 28
-12 -5 -2 -9 49 21
-12 -4 -2 -10 56 14
-12 -3 -2 -11 63 7
-12 -2 -2 -12 70 0
-12 -1 -2 -13 77 -7
-11 -15 -3 1 -28 84
-11 -14 -3 0 -21 77
-11 -13 -3 -1 -14 70
-11 -12 -3 -2 -7 63
-11 -11 -3 -3 0 56
-11 -10 -3 -4 7 49
-11 -9 -3 -5 14 42
-11 -8 -3 -6 21 35
-11 -7 -3 -7 28 28
-11 -6 -3 -8 35 21
-11 -5 -3 -9 42 14
-11 -4 -3 -10 49 7
-11 -3 -3 -11 56 0
-11 -2 -3 -12 63 -7
-11 -1 -3 -13 70 -14
-10 -15 -4 1 -35 77
-10 -14 -4 0 -28 70
-10 -13 -4 -1 -21 63
-10 -12 -4 -2 -14 56
-10 -11 -4 -3 -7 49
-10 -10 -4 -4 0 42
-10 -9 -4 -5 7 35
-10 -8 -4 -6 14 28
-10 -7 -4 -7 21 21
-10 -6 -4 -8 28 14
-10 -5 -4 -9 35 7
-10 -4 -4 -10 42 0
-10 -3 -4 -11 49 -7
-10 -2 -4 -12 56 -14
-10 -1 -4 -13 63 -21
-9 -15 -5 1 -42 70
-9 -14 -5 0 -35 63
-9 -13 -5 -1 -28 56
-9 -12 -5 -2 -21 49
-9 -11 -5 -3 -14 42
-9 -10 -5 -4 -7 35
-9 -9 -5 -5 0 28
-9 -8 -5 -6 7 21
-9 -7 -5 -7 14 14
-9 -6 -5 -8 21 7
-9 -5 -5 -9 28 0
-9 -4 -5 -10 35 -7
-9 -3 -5 -11 42 -14
-9 -2 -5 -12 49 -21
-9 -1 -5 -13 56 -28
-8 -15 -6 1 -49 63
-8 -14 -6 0 -42 56
-8 -13 -6 -1 -35 49
-8 -12 -6 -2 -28 42
-8 -11 -6 -3 -21 35
-8 -10 -6 -4 -14 28
-8 -9 -6 -5 -7 21
-8 -8 -6 -6 0 14
-8 -7 -6 -7 7 7
-8 -6 -6 -8 14 0
-8 -5 -6 -9 21 -7
-8 -4 -6 -10 28 -14
-8 -3 -6 -11 35 -21
-8 -2 -6 -12 42 -28
-8 -1 -6 -13 49 -35
-7 -15 -7 1 -56 56
-7 -14 -7 0 -49 49
-7 -13 -7 -1 -42 42
-7 -12 -7 -2 -35 35
-7 -11 -7 -3 -28 28
-7 -10 -7 -4 -21 21
-7 -9 -7 -5 -14 14
-7 -8 -7 -6 -7 7
-7 -7 -7 -7 0 0
-7 -6 -7 -8 7 -7
-7 -5 -7 -9 14 -14
-7 -4 -7 -10 21 -21
-7 -3 -7 -11 28 -28
-7 -2 -7 -12 35 -35
-7 -1 -7 -13 42 -42
-6 -15 -8 1 -63 49
-6 -14 -8 0 -56 42
-6 -13 -8 -1 -49 35
-6 -12 -8 -2 -42 28
-6 -11 -8 -3 -35 21
-6 -10 -8 -4 -28 14
-6 -9 -8 -5 -21 7
-6 -8 -8 -6 -14 0
-6 -7 -8 -7 -7 -7
-6 -6 -8 -8 0 -14
-6 -5 -8 -9 7 -21
-6 -4 -8 -10 14 -28
-6 -3 -8 -11 21 -35
-6 -2 -8 -12 28 -42
-6 -1 -8 -13 35 -49
-5 -15 -9 1 -70 42
-5 -14 -9 0 -63 35
-5 -13 -9 -1 -56 28
-5 -12 -9 -2 -49 21
-5 -11 -9 -3 -42 14
-5 -10 -9 -4 -35 7
-5 -9 -9 -5 -28 0
-5 -8 -9 -6 -21 -7
-5 -7 -9 -7 -14 -14
-5 -6 -9 -8 -7 -21
-5 -5 -9 -9 0 -28
-5 -4 -9 -10 7 -35
-5 -3 -9 -11 14 -42
-5 -2 -9 -12 21 -49
-5 -1 -9 -13 28 -56
-4 -15 -10 1 -77 35
-4 -14 -10 0 -70 28
-4 -13 -10 -1 -63 21
-4 -12 -10 -2 -56 14
-4 -11 -10 -3 -49 7
-4 -10 -10 -4 -42 0
-4 -9 -10 -5 -35 -7
-4 -8 -10 -6 -28 -14
-4 -7 -10 -7 -21 -21
-4 -6 -10 -8 -14 -28
-4 -5 -10 -9 -7 -35
-4 -4 -10 -10 0 -42
-4 -3 -10 -11 7 -49
-4 -2 -10 -12 14 -56
-4 -1 -10 -13 21 -63
-3 -15 -11 1 -84 28
-3 -14 -11 0 -77 21
-3 -13 -11 -1 -70 14
-3 -12 -11 -2 -63 7
-3 -11 -11 -3 -56 0
-3 -10 -11 -4 -49 -7
-3 -9 -11 -5 -42 -14
-3 -8 -11 -6 -35 -21
-3 -7 -11 -7 -28 -28
-3 -6 -11 -8 -21 -35
-3 -5 -11 -9 -14 -42
-3 -4 -11 -10 -7 -49
-3 -3 -11 -11 0 -56
-3 -2 -11 -12 7 -63
-3 -1 -11 -13 14 -70
-2 -15 -12 1 -91 21
-2 -14 -12 0 -84 14
-2 -13 -12 -1 -77 7
-2 -12 -12 -2 -70 0
-2 -11 -12 -3 -63 -7
-2 -10 -12 -4 -56 -14
-2 -9 -12 -5 -49 -21
-2 -8 -12 -6 -42 -28
-2 -7 -12 -7 -35 -35
-2 -6 -12 -8 -28 -42
-2 -5 -12 -9 -21 -49
-2 -4 -12 -10 -14 -56
-2 -3 -12 -11 -7 -63
-2 -2 -12 -12 0 -70
-2 -1 -12 -13 7 -77
-1 -15 -13 1 -98 14
-1 -14 -13 0 -91 7
-1 -13 -13 -1 -84 0
-1 -12 -13 -2 -77 -7
-1 -11 -13 -3 -70 -14
-1 -10 -13 -4 -63 -21
-1 -9 -13 -5 -56 -28
-1 -8 -13 -6 -49 -35
-1 -7 -13 -7 -42 -42
-1 -6 -13 -8 -35 -49
-1 -5 -13 -9 -28 -56
-1 -4 -13 -10 -21 -63
-1 -3 -13 -11 -14 -70
-1 -2 -13 -12 -7 -77
-1 -1 -13 -13 0 -84
-15 -14 1 2 8 104
-15 -13 1 1 14 97
-15 -12 1 0 20 90
-15 -11 1 -1 26 83
-15 -10 1 -2 32 76
-15 -9 1 -3 38 69
-15 -8 1 -4 44 62
-15 -7 1 -5 50 55
-15 -6 1 -6 56 48
-15 -5 1 -7 62 41
-15 -4 1 -8 68 34
-15 -3 1 -9 74 27
-15 -2 1 -10 80 20
-15 -1 1 -11 86 13
-15 0 1 -12 92 6
-14 -14 0 2 1 98
-14 -13 0 1 7 91
-14 -12 0 0 13 84
-14 -11 0 -1 19 77
-14 -10 0 -2 25 70
-14 -9 0 -3 31 63
-14 -8 0 -4 37 56
-14 -7 0 -5 43 49
-14 -6 0 -6 49 42
-14 -5 0 -7 55 35
-14 -4 0 -8 61 28
-14 -3 0 -9 67 21
-14 -2 0 -10 73 14
-14 -1 0 -11 79 7
-14 0 0 -12 85 0
-13 -14 -1 2 -6 92
-13 -13 -1 1 0 85
-13 -12 -1 0 6 78
-13 -11 -1 -1 12 71
-13 -10 -1 -2 18 64
-13 -9 -1 -3 24 57
-13 -8 -1 -4 30 50
-13 -7 -1 -5 36 43
-13 -6 -1 -6 42 36
-13 -5 -1 -7 48 29
-13 -4 -1 -8 54 22
-13 -3 -1 -9 60 15
-13 -2 -1 -10 66 8
-13 -1 -1 -11 72 1
-13 0 -1 -12 78 -6
-12 -14 -2 2 -13 86
-12 -13 -2 1 -7 79
-12 -12 -2 0 -1 72
-12 -11 -2 -1 5 65
-12 -10 -2 -2 11 58
-12 -9 -2 -3 17 51
-12 -8 -2 -4 23 44
-12 -7 -2 -5 29 37
-12 -6 -2 -6 35 30
-12 -5 -2 -7 41 23
-12 -4 -2 -8 47 16
-12 -3 -2 -9 53 9
-12 -2 -2 -10 59 2
-12 -1 -2 -11 65 -5
-12 0 -2 -12 71 -12
-11 -14 -3 2 -20 80
-11 -13 -3 1 -14 73
-11 -12 -3 0 -8 66
-11 -11 -3 -1 -2 59
-11 -10 -3 -2 4 52
-11 -9 -3 -3 10 45
-11 -8 -3 -4 16 38
-11 -7 -3 -5 22 31
-11 -6 -3 -6 28 24
-11 -5 -3 -7 34 17
-11 -4 -3 -8 40 10
-11 -3 -3 -9 46 3
-11 -2 -3 -10 52 -4
-11 -1 -3 -11 58 -11
-11 0 -3 -12 64 -18
-10 -14 -4 2 -27 74
-10 -13 -4 1 -21 67
-10 -12 -4 0 -15 60
-10 -11 -4 -1 -9 53
-10 -10 -4 -2 -3 46
-10 -9 -4 -3 3 39
-10 -8 -4 -4 9 32
-10 -7 -4 -5 15 25
-10 -6 -4 -6 21 18
-10 -5 -4 -7 27 11
-10 -4 -4 -8 33 4
-10 -3 -4 -9 39 -3
-10 -2 -4 -10 45 -10
-10 -1 -4 -11 51 -17
-10 0 -4 -12 57 -24
-9 -14 -5 2 -34 68
-9 -13 -5 1 -28 61
-9 -12 -5 0 -22 54
-9 -11 -5 -1 -16 47
-9 -10 -5 -2 -10 40
-9 -9 -5 -3 -4 33
-9 -8 -5 -4 2 26
-9 -7 -5 -5 8 19
-9 -6 -5 -6 14 12
-9 -5 -5 -7 20 5
-9 -4 -5 -8 26 -2
-9 -3 -5 -9 32 -9
-9 -2 -5 -10 38 -16
-9 -1 -5 -11 44 -23
-9 0 -5 -12 50 -30
-8 -14 -6 2 -41 62
-8 -13 -6 1 -35 55
-8 -12 -6 0 -29 48
-8 -11 -6 -1 -23 41
-8 -10 -6 -2 -17 34
-8 -9 -6 -3 -11 27
-8 -8 -6 -4 -5 20
-8 -7 -6 -5 1 13
-8 -6 -6 -6 7 6
-8 -5 -6 -7 13 -1
-8 -4 -6 -8 19 -8
-8 -3 -6 -9 25 -15
-8 -2 -6 -10 31 -22
-8 -1 -6 -11 37 -29
-8 0 -6 -12 43 -36
-7 -14 -7 2 -48 56
-7 -13 -7 1 -42 49
-7 -12 -7 0 -36 42
-7 -11 -7 -1 -30 35
-7 -10 -7 -2 -24 28
-7 -9 -7 -3 -18 21
-7 -8 -7 -4 -12 14
-7 -7 -7 -5 -6 7
-7 -6 -7 -6 0 0
-7 -5 -7 -7 6 -7
-7 -4 -7 -8 12 -14
-7 -3 -7 -9 18 -21
-7 -2 -7 -10 24 -28
-7 -1 -7 -11 30 -35
-7 0 -7 -12 36 -42
-6 -14 -8 2 -55 50
-6 -13 -8 1 -49 43
-6 -12 -8 0 -43 36
-6 -11 -8 -1 -37 29
-6 -10 -8 -2 -31 22
-6 -9 -8 -3 -25 15
-6 -8 -8 -4 -19 8
-6 -7 -8 -5 -13 1
-6 -6 -8 -6 -7 -6
-6 -5 -8 -7 -1 -13
-6 -4 -8 -8 5 -20
-6 -3 -8 -9 11 -27
-6 -2 -8 -10 17 -34
-6 -1 -8 -11 23 -41
-6 0 -8 -12 29 -48
-5 -14 -9 2 -62 44
-5 -13 -9 1 -56 37
-5 -12 -9 0 -50 30
-5 -11 -9 -1 -44 23
-5 -10 -9 -2 -38 16
-5 -9 -9 -3 -32 9
-5 -8 -9 -4 -26 2
-5 -7 -9 -5 -20 -5
-5 -6 -9 -6 -14 -12
-5 -5 -9 -7 -8 -19
-5 -4 -9 -8 -2 -26
-5 -3 -9 -9 4 -33
-5 -2 -9 -10 10 -40
-5 -1 -9 -11 16 -47
-5 0 -9 -12 22 -54
-4 -14 -10 2 -69 38
-4 -13 -10 1 -63 31
-4 -12 -10 0 -57 24
-4 -11 -10 -1 -51 17
-4 -10 -10 -2 -45 10
-4 -9 -10 -3 -39 3
-4 -8 -10 -4 -33 -4
-4 -7 -10 -5 -27 -11
-4 -6 -10 -6 -21 -18
-4 -5 -10 -7 -15 -25
-4 -4 -10 -8 -9 -32
-4 -3 -10 -9 -3 -39
-4 -2 -10 -10 3 -46
-4 -1 -10 -11 9 -53
-4 0 -10 -12 15 -60
-3 -14 -11 2 -76 32
-3 -13 -11 1 -70 25
-3 -12 -11 0 -64 18
-3 -11 -11 -1 -58 11
-3 -10 -11 -2 -52 4
-3 -9 -11 -3 -46 -3
-3 -8 -11 -4 -40 -10
-3 -7 -11 -5 -34 -17
-3 -6 -11 -6 -28 -24
-3 -5 -11 -7 -22 -31
-3 -4 -11 -8 -16 -38
-3 -3 -11 -9 -10 -45
-3 -2 -11 -10 -4 -52
-3 -1 -11 -11 2 -59
-3 0 -11 -12 8 -66
-2 -14 -12 2 -83 26
-2 -13 -12 1 -77 19
-2 -12 -12 0 -71 12
-2 -11 -12 -1 -65 5
-2 -10 -12 -2 -59 -2
-2 -9 -12 -3 -53 -9
